post_key,author,content,post_url,group_url,scraped_at_utc
85f23eb5dd35872e6ca03097bce7fe7d1fd46497,,"Hồng Vân
Theo dõi
Khi nào em cần nộp ha? Chị gửi em bài test PTE nha, để xem khả năng của mình hiện tại thế nào chị lên lộ trình chi tiết học. N… Xem thêm",https://www.facebook.com/groups/quyettamthipteladau/posts/1629244978414356/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:19.318052+00:00
7798db0cbf4c799791ac3999ab922ac7238c2ffc,,"Minh Hà
không ai khác ngoài em luôn á cô",https://www.facebook.com/groups/quyettamthipteladau/posts/1629465805058940/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:19.361041+00:00
c11e6c0fb82a0e55cdafa8b1b1564a9960bc1609,,"Ms Nhi Slingo PTE Fighter
Theo dõi
hi em , kịp em nhé , em cần GV hướng dẫn ib c nhé",https://www.facebook.com/groups/quyettamthipteladau/posts/1628689168469937/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:23.261299+00:00
5bf43c1253da2d146ad09862968b9596916c59b9,,"Hoaa Thi Buii
có tips học k ạ?",https://www.facebook.com/groups/quyettamthipteladau/posts/1628663515139169/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:28.453680+00:00
4517d84c33f3b4bbca85d90af1a047e78052e55c,,"Uyên Nhi
Theo dõi
khi nào em thi nhỉ ?",https://www.facebook.com/groups/quyettamthipteladau/posts/1627125985292922/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:28.476609+00:00
1a68f44a8db86b9f87b99777a40793b2a44ac01c,,"Hannie Han
ai cứu em phần Speaking vs",https://www.facebook.com/groups/quyettamthipteladau/posts/1627107335294787/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:33.962981+00:00
afa01f04aafce640c3ab042e906e83446d0c4faa,,"Banananananahahahah
Phần speaking ở TIM PTE Academy có template full điểm nội dung, với cô dạy lại từ vựng + phát âm dành riêng cho pte nữa, mình … Xem thêm",https://www.facebook.com/groups/quyettamthipteladau/posts/1623806375624883/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:37.050878+00:00
8999dd47aa9f89b74c818178585f35439679ccb0,,"Minh Hà
có ai trúng tủ chưa ạ, em sắp thi nên lo quá",https://www.facebook.com/groups/quyettamthipteladau/posts/1626350928703761/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:39.412989+00:00
70ffc7326a46e0ee99ba7a3fc0a2009d794afc1f,,"Người tham gia ẩn danh 438
E đang cần cái này luôn .. cảm ơn cô",https://www.facebook.com/groups/quyettamthipteladau/posts/1624593755546145/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:41.922871+00:00
ac4f4e9a519bbe874191a196c168c174988eff82,,"Banananananahahahah
Dạ cô ơi có thể cho em xin file nghe này được không ạ?",https://www.facebook.com/groups/quyettamthipteladau/posts/1623284352343752/,https://www.facebook.com/groups/1196090661729792,2026-04-21T11:54:46.155597+00:00
